A	N	nebezpečí	NEG	N-danger:1916,N-risk:861,N-hazard:428,N-peril:173,N-threat:107,N-jeopardy:18,N-menace:7
A	N	nebezpečnost-2_^(jen_jako_práv._termín:_činu,_pachatele)	NEG	N-hazard:42,N-dangerousness:1
N	A	nebezpečný-1	NEG	N-danger:180,N-peril:11
N	N	necudnost_^(*3ý)	NEG	N-lewdness:1
N	A	nečestný	NEG	N-honest:17
A	N	nedbalost_^(*3ý)	NEG	N-negligence:244,N-carelessness:17,N-neglect:15,R-recklessly:6
A	N	nedobrota	NEG	N-nastiness:2
A	D	nedočkavě_^(*1ý)	NEG	R-eagerly:12,R-avidly:1
A	N	nedočkavost_^(*3ý)	NEG	N-eagerness:8
N	V	nedokázat	NEG	V-fathom:5
A	N	nedorozumění-2_^(omyl,_nehoda,_neporozumění)	NEG	N-misunderstanding:183
N	D	nedostatečně_^(*1ý)	NEG	R-bewilderingly:1
A	A	nedostatečný	NEG	N-lack:241,N-shortage:10
A	N	nedostatek	NEG	N-lack:941,N-deficiency:476,N-shortcoming:440,N-shortage:315,N-weakness:213,N-scarcity:58,N-defect:41,N-flaw:32,N-failing:12,N-dearth:2,N-paucity:2
N	V	nedráždit_:T	POS	N-irritant:1
N	A	nedráždivý	POS	J-irritating:2
A	N	neduh	NEG	N-ill:12,N-malady:6
N	A	nedůstojný	NEG	J-barbarous:2,N-indecorum:1
A	N	nedůvěra	NEG	N-mistrust:50,N-suspicion:24,N-disbelief:17,N-censure:7
N	V	nedůvěřovat_:T	NEG	V-distrust:30,N-mistrust:3
A	N	negace	NEG	N-negation:9
A	V	negovat_:T	NEG	V-negate:9
A	N	něha	POS	N-tenderness:35
N	V	nehádat_:T	NEG	V-quarrel:8
A	N	nehoda_^(př._automobilová,_cokoliv_nepříjemného)	NEG	N-casualty:99,N-mishap:26
N	A	nehumánní	NEG	N-humane:3
A	A	nehybný-2_^(stav_klidu)	NEG	J-adrift:1
N	A	nehynoucí_^(*2t)	NEG	J-dying:6
N	V	nechápat	NEG	V-fathom:4
N	V	nechtít	NEG	V-want:5054
A	N	nechuť	NEG	N-reluctance:25,N-distaste:15,R-grudgingly:4,N-aversion:3,J-averse:1
N	D	nechutně_^(*1ý)	NEG	R-obscenely:2,R-annoyingly:1,R-disgustingly:1
N	A	nechutný	NEG	V-disgust:53,N-disgusting:45,J-disgusting:5,N-revolting:2,J-revolting:1
A	N	nejapnost_^(*3ý)	NEG	N-ineptitude:1
N	V	nejásat_:T	NEG	N-jubilation:2
A	N	nejasnost-1_^(co_není_zřejmé)	NEG	N-ambiguity:33,N-obscurity:5,N-vagueness:1
N	A	nejasný	NEG	J-puzzling:5,N-vague:1
N	N	nejednoznačnost_^(*3ý)	NEG	N-ambiguity:27
A	N	nejistota	NEG	N-uneasiness:7,N-unease:3
N	A	nejistý	NEG	N-sure:2
A	N	neklid	NEG	N-uneasiness:21,N-restlessness:18,N-malaise:4,N-nervousness:3
N	D	neklidně_^(*1ý)	NEG	R-uneasily:18,J-uneasily:1
A	N	nekňuba	NEG	N-bungler:1
N	V	nekňučet	POS	J-whine:1
N	V	nekorodovat_:T	POS	V-corrode:2
N	V	nekritizovat_:T	POS	V-criticize:11
A	N	neliberálnost	NEG	N-liberalism:1
N	V	nelíbit_:T	NEG	V-dislike:23,V-resent:12,V-displease:3
N	V	nelichotit_:T	NEG	V-flatter:19
N	D	nelítostně_^(*1ý)	NEG	R-ruthlessly:4,R-remorselessly:1
N	N	nelítostnost_^(*3ý)	NEG	N-relentlessness:1
N	V	nelitovat_:T	POS	V-regret:87
N	V	neloudat_:T	NEG	V-dawdle:2
N	A	nemastný	NEG	J-lackluster:2
N	V	neměnit_:T	NEG	V-detract:3
N	D	nemilosrdně_^(*1ý)	NEG	R-ruthlessly:9,R-remorselessly:1
N	N	nemilosrdnost_^(*3ý)	NEG	N-ruthlessness:4
N	A	nemilosrdný	NEG	J-forgiving:3
A	N	nemoc_^(choroba)	NEG	N-disease:1331,N-illness:424,N-sickness:254,N-ailment:11,N-malady:10,N-affliction:7,N-scourge:3
A	V	nemoci_^(mít_možnost_[něco_dělat])	NEG	V-idolize:1
A	A	nemocný-2_^(vlastnost)	NEG	N-ill:10
N	D	nemožně_^(*1ý)	NEG	R-preposterously:1
N	N	nemravnost_^(mající_dobré_mravy)_(*3ý)	NEG	N-obscenity:2
N	V	nemýlit_:T	NEG	V-mistaken:2
N	V	nenadávat-2_:T_^(obdařit,_dotovat)_(*6at-2)	NEG	V-cuss:2,V-grouse:1
N	D	nenápadně_^(*1ý)	NEG	R-conspicuously:3
A	N	nenasytnost_^(*3ý)	NEG	N-greed:16
N	N	nenávaznost_^(*3ý)	NEG	N-discontinuity:2
A	V	nenávidět	NEG	V-hate:2157,V-loathe:25,V-detest:13,V-despise:11,N-hatred:8
A	N	nenávist	NEG	N-hatred:301,N-loathing:5,N-enmity:5,N-grudge:5,R-hatefully:1
A	D	nenávistně_^(*1ý)	NEG	R-malevolently:1
A	A	nenávistný	NEG	J-grudge:2
N	N	nenucenost_^(*6tit)	POS	N-easiness:1
N	A	neobjektivní	NEG	V-bias:4
A	D	neoblomně_^(*1ý)	NEG	R-adamantly:6,R-relentlessly:5
N	N	neobratnost_^(*3ý)	NEG	N-ineptitude:2,N-maltreatment:1
N	V	neobtěžovat_:T	POS	V-bother:155,V-harass:8,N-bother:6
N	D	neobyčejně_^(*1ý)	POS	R-exceedingly:23,R-extraordinarily:14,R-keenly:2
N	A	neobyčejný	POS	J-extraordinary:80
N	V	neodhadnout_:W	NEG	V-misjudge:5
N	V	neodkládat_:T	POS	V-procrastinate:2
N	V	neodporovat_:T	POS	V-contradict:16
N	V	neodradit_:W	POS	V-deter:12
N	V	neodsuzovat_:T	POS	N-condemn:1
N	D	neodůvodněně_^(*3it)	NEG	R-justifiably:7
N	V	neodvážit-2_:W_^([se];_mít_odvahu)	POS	V-dare:194
N	N	neodvolatelnost_^(*6)	NEG	N-repudiation:4
A	N	neochota	NEG	N-reluctance:35
N	D	neochotně_^(*1ý)	NEG	R-grudgingly:11
A	D	neochvějně_^(*1ý)	POS	R-staunchly:1
N	N	neopatrnost_^(*3ý)	NEG	N-carelessness:3
N	V	neopouštět_:T	NEG	V-forsake:4
N	V	neopovažovat_:T	NEG	V-asperse:1
N	D	neoprávněně_^(*3it)	NEG	R-wrongly:49
N	V	neopustit_:W	NEG	V-forsake:6
N	V	neotrávit_:W	POS	N-vexing:1
N	A	neoznačený_^(*3it)	NEG	J-blind:19
N	V	nepanikařit_:T	POS	V-panic:69
A	N	nepatrnost_^(*3ý)	NEG	N-paucity:1
N	N	neplatnost_^(*3ý)	NEG	N-validity:109
N	A	neplatný	NEG	N-void:41,V-invalidate:16
A	N	neplecha	NEG	N-mischief:21
N	A	nepoctivý	NEG	N-deceitful:1
N	V	nepodařit_:W	NEG	V-fail:1611
N	V	nepodceňovat_:T	NEG	V-underestimate:57,V-denigrate:2
N	V	nepodlehnout_:W	POS	V-succumb:12
N	V	nepodporovat_:T	NEG	V-support:1649
N	V	nepodvádět_:T	POS	V-cheat:34
N	A	nepohodlný	NEG	N-convenient:1
N	N	nepochopení_^(*3it)	NEG	N-misunderstanding:6
N	A	nepochopitelný_^(*4)	NEG	J-baffling:1
N	V	nepochopit_:W	NEG	V-misunderstand:25
A	D	nepochybně	POS	R-indubitably:1
A	A	nepochybný	POS	J-indubitable:1
N	V	nepochybovat_:T	POS	V-doubt:171
A	N	nepokoj	NEG	R-joyfully:1
N	D	nepokojně_^(*1ý)	NEG	R-uneasily:7
N	V	nepokořit_:W	POS	V-abase:1
A	A	nepopiratelný	POS	J-disputable:2
A	N	neporazitelnost	POS	N-invincibility:1
A	N	nepořádek	POS	N-mess:156,N-disorder:22,N-disarray:11
N	A	neposkvrněný_^(*3it)	POS	J-tainted:1
N	V	neposkvrnit_:W	POS	V-sully:3
N	V	neposlechnout_:W	NEG	V-disobey:25
N	V	neposlouchat_:T	NEG	V-stupid:1
N	N	neposlušnost_^(*3ý)	NEG	N-obedience:21
N	V	nepoučovat_:T	POS	V-patronize:2
N	V	nepoužívat_:T_^(*3t)	NEG	V-deprecate:16
N	V	nepovolit_:W	NEG	V-disallow:11
A	N	nepravda	NEG	N-false:22
N	D	nepravdivě_^(*1ý)	NEG	R-falsely:5,V-misrepresent:3
N	A	nepravdivý	NEG	J-false:174,R-falsely:3
A	D	neprávem	NEG	R-unjustly:10
N	N	nepravost_^(*3ý)	NEG	N-iniquity:2
N	V	neprosit_:T	NEG	N-begging:1
A	N	neprospěch	NEG	N-detriment:12
N	A	neprůstřelný	NEG	N-flak:3
N	A	nepřátelský	NEG	N-enemy:213,N-hostility:16,N-hostile:3
A	N	nepřátelství	NEG	N-hostility:88,N-enmity:38,N-animosity:17,N-antagonism:9
N	V	nepředjímat_:T	NEG	V-prejudge:19
N	V	nepředstírat_:T	POS	V-pretend:46
N	V	nepřehánět_:T	POS	V-exaggerate:30,V-overdo:19
N	N	nepřemožitelnost_^(*9ci)	POS	N-invincibility:2
N	V	nepřesáhnout	POS	V-transgress:3
N	V	nepřesahovat_:T	POS	V-exceed:1836
A	N	nepřesnost	NEG	N-misstatement:4
N	V	nepřesvědčit_:W	NEG	V-convince:52
N	D	nepřesvědčivě_^(*1ý)	NEG	R-convincingly:3
A	N	nepřetržitost_^(*3ý)	POS	N-continuity:22
N	V	nepřetvařovat_:T	POS	V-dissemble:2
N	V	nepřežít	NEG	V-survive:168
N	N	nepříčetnost_^(*3ý)	NEG	N-insanity:8
N	V	nepřidávat_:T_^(*4at)	POS	V-embellish:2
N	D	nepříjemně-1_^(všeob.,_poz._emoce)_(*3ý-1)	NEG	R-oppressively:2,R-annoyingly:2
N	A	nepříjemný-1_^(všeob.,_poz._emoce)	NEG	J-embarrassing:26,N-awkwardness:4,J-vexing:1
-	D	nepříliš	NEG	J-discouraging:1
N	V	nepříslušet_:T	NEG	V-remunerate:7
A	N	nepřítel	NEG	N-enemy:2304,N-foe:146,N-adversary:30,N-fiend:9,N-hostile:6,N-nemesis:2
N	A	nepřítomný	NEG	N-absentee:1
N	A	nepříznivý	NEG	N-adversity:7
N	V	nerouhat_:T	POS	V-blaspheme:3
N	N	nerovnost-2_^(stejný,_spravedlivý)_(*5ý-2)	NEG	N-equality:276
N	N	nerozhodnost_^(*3ý)	NEG	N-decisiveness:2
N	V	nerozumět_:T	NEG	V-misunderstand:30
N	N	nerozvážnost_^(*3ý)	NEG	N-thoughtlessness:1
N	V	neručit_:T	NEG	V-vouch:5
N	V	nerušit_:T	NEG	V-disturb:80,V-intrude:7
A	N	nervozita	NEG	N-nervousness:54
A	D	nervózně_^(*1í)	NEG	N-nervousness:3
A	A	nervózní	NEG	N-skittish:1
A	N	neřád	NEG	R-bastard:1
A	N	neřest	NEG	N-vice:55
A	A	nesčetný	NEG	N-myriad:3
A	N	neshoda	NEG	N-discord:9,N-dissension:5,N-contention:4
A	N	neschopnost_;j_;U_^(odb._termín:_pracovní_n.)	NEG	N-ineptitude:1
N	V	neschvalovat_:T	NEG	V-disapprove:8
A	D	neskutečně_^(*1ý)	POS	R-fantastically:2,R-tantalizingly:1
N	D	neslavně_^(*1ý)	NEG	R-gloriously:2
N	D	neslušně_^(*1ý)	NEG	R-obscenely:2
N	N	nesmělost_^(*3ý)	NEG	N-shyness:3
-	D	nesmírně_^(*1ý)	NEG	R-enormously:24,R-oppressively:1,R-direly:1
-	D	nesmírně_^(*1ý)	POS	R-exceedingly:14,R-tremendously:7,R-awesomely:1,J-tantalizing:1
A	N	nesmiřitelnost_^(*3ý)	NEG	N-intransigence:4
A	A	nesmiřitelný	NEG	J-intransigent:1
A	D	nesmlouvavě_^(*1ý)	NEG	J-intransigent:1
A	N	nesmlouvavost_^(*3ý)	NEG	N-intransigence:4
A	A	nesmlouvavý	NEG	J-intransigent:1
A	N	nesmysl	NEG	N-nonsense:491,J-nonsense:97,N-rubbish:18,N-absurdity:12,N-gibberish:3,N-fudge:2,R-nonsense:1
A	A	nesmyslný_^(nedávající_smysl)	NEG	J-nonsense:2
N	V	nesnášet_:T	NEG	V-hate:1074,V-loathe:7,V-detest:6
A	N	nesnáz	NEG	N-predicament:13
N	D	nesnesitelně_^(*8ést)	NEG	R-maddeningly:1,R-infuriatingly:1
N	A	nesnesitelný	NEG	J-excruciating:1
N	V	nesnést	NEG	V-brook:4
N	V	nesnižovat_:T	POS	V-detract:6
N	A	nesobecký	POS	J-selfish:15
A	N	nesouhlas	NEG	V-disagree:18,N-dissent:13
N	V	nesouhlasit_:T	NEG	V-disagree:252,V-disapprove:17
A	N	nesoulad	NEG	N-dissonance:4
N	A	nesourodý	NEG	N-malcontent:1
N	N	nespojitost_^(*3ý)	NEG	N-discontinuity:4
A	N	nespokojenec	NEG	N-malcontent:9,N-discontent:3
N	N	nespokojenost_^(*5it)	NEG	N-discontent:24,V-dissatisfy:4
N	A	nespokojený_^(*3it)	NEG	V-dissatisfy:7
N	V	nespokojit_:W	NEG	V-dissatisfy:10,V-displease:2
N	D	nesporně_^(*1ý)	NEG	J-disputable:1
N	A	nesporný	POS	J-disputable:17
N	D	nespravedlivě_^(*1ý)	NEG	R-unjustly:24
N	A	nespravedlivý	NEG	R-unjustly:4
A	N	nespravedlnost	POS	N-fairness:12
N	D	nesprávně_^(podle_něj._měřítek;_př._chlap,_míra,...)_(*1ý)	NEG	R-wrongly:45,R-erroneously:4
N	A	nesprávný_^(podle_něj._měřítek;_př._chlap,_míra,...)	NEG	J-false:60,V-incorrect:6
A	N	nesrovnalost_^(*3ý)	NEG	N-anomaly:14
A	N	nestabilita	NEG	N-volatility:11
N	A	nestabilní	NEG	J-decayed:1
N	N	nestálost_^(*3ý)	NEG	N-volatility:40
N	V	nestěžovat_:T	NEG	V-complain:97
A	D	nestoudně_^(*1ý)	NEG	R-shamelessly:2,R-arrogantly:1
A	N	nestoudnost_^(*3ý)	NEG	N-insolence:2,R-insolently:1
A	N	nestrannost_^(*3ý)	POS	N-impartiality:115
N	N	nestřídmost_^(*3ý)	NEG	N-temperance:2
A	N	nestydatost_^(*3ý)	NEG	N-impudence:3
A	A	nestydatý	NEG	J-brazen:3
A	N	nesvár	NEG	N-discord:5
A	N	nešika	NEG	N-blundering:1
N	D	nešťastně_^(*1ý)	NEG	R-miserably:9,R-wretchedly:3
A	N	nešťastník	NEG	N-fortunate:5
N	A	nešťastný	NEG	J-fortunate:240,N-fortunate:2
A	N	neštěstí	NEG	N-misfortune:100,N-disaster:68,N-misery:33,N-tragedy:14,N-calamity:14,N-catastrophe:13,N-affliction:7,N-mishap:6
A	N	netečnost_^(*3ý)	NEG	N-inertia:9,N-indifference:5
N	N	netěsnost_^(*3ý)	NEG	N-leakage:15
N	V	netěšit_:T	NEG	V-relish:4
A	N	netolerance	NEG	N-tolerance:28
N	V	netrápit	POS	V-fret:6,V-distress:4
A	N	netrpělivost	NEG	N-patience:87
N	V	netrucovat_:T	POS	V-pout:2
A	N	netvor	NEG	N-monster:247
A	N	neúcta	NEG	N-irreverence:2
N	V	neudržet	NEG	V-disorder:1
N	A	neumírající_^(*4t)	POS	J-dying:2
N	D	neúnavně_^(*1ý)	POS	R-relentlessly:7
N	A	neúnavný	POS	J-relentless:13
N	V	neuposlechnout_:W	NEG	V-disobey:51
A	D	neúprosně_^(*1ý)	NEG	R-relentlessly:8
A	N	neúprosnost_^(*3ý)	NEG	N-relentlessness:2
A	A	neúprosný	NEG	J-relentless:9
N	N	neupřímnost_^(*3ý)	NEG	N-sincerity:5
N	V	neurážet_:T	POS	V-insult:34,V-disrespect:4
N	N	neurčitost_^(*3ý)	NEG	N-vagueness:1
N	A	neurčitý	NEG	N-vague:2
A	N	neúspěch	NEG	N-failure:286
N	D	neuspokojivě_^(*1ý)	NEG	R-disappointingly:5
N	A	neuspokojivý	NEG	J-disappointing:4
N	N	neústupnost_^(*3ý)	POS	N-perseverance:2
N	V	neutahovat_:T	POS	V-sass:1
A	V	neutralizovat_:T	POS	V-neutralize:57
N	D	neuváženě_,s_^(*3it)	NEG	R-impetuously:1
N	N	neuvedení_^(*5ést)	NEG	N-omission:9
N	D	neuvěřitelně_^(*1ý)	NEG	R-freakishly:1,R-horrendously:1
N	D	neuvěřitelně_^(*1ý)	POS	R-astonishingly:3,R-terrifyingly:1,R-astoundingly:1
N	A	neuvěřitelný_^(*4)	POS	J-amazing:110,J-astonishing:14
N	V	neuvěřit_:W	NEG	V-disbelieve:2
N	V	neuznávat_:T_^(*4at)	NEG	V-deign:2
N	V	nevadit_:T	POS	V-mind:1040
A	N	nevázanost-2_^(rozpustilost,_veselí)	POS	N-exuberance:8
N	A	nevděčný	NEG	J-thankless:3
N	V	nevědět	NEG	N-ignorant:6
A	N	nevědomost	NEG	N-ignorance:90
A	N	nevěra	NEG	N-fidelity:30
N	A	nevěřící_^(*3it)	NEG	N-infidel:4
N	V	nevěřit_:T	NEG	V-distrust:8,V-disbelieve:7
A	D	nevídaně_^(*2t)	POS	R-phenomenally:1
A	N	nevina	POS	N-innocence:107
N	N	nevinnost-1_^(kdo_je_vinen/vinna)_(*5ý-1)	POS	N-innocence:41
A	N	nevíra	NEG	N-disbelief:5
N	D	nevkusně_^(*1ý)	NEG	R-disgustingly:1
N	N	nevlídnost_^(*3ý)	NEG	N-amiability:1
A	N	nevolnictví	NEG	N-servitude:7
A	N	nevolnost-2_^(zdrav._stav)	NEG	N-malaise:7,N-revulsion:2
A	N	nevraživost_^(*3ý)	NEG	N-hostility:17,N-animosity:4,N-grudge:3
N	V	nevšímat_:T	NEG	V-ignore:174
N	V	nevyčítat_:T	NEG	V-reproach:6
N	V	nevydírat_:T	NEG	V-blackmail:5,V-extort:3
A	N	nevýhoda	NEG	N-downside:11
N	V	nevyjít	NEG	V-pan:2
N	V	nevymlouvat_:T	NEG	N-ambivalence:1
N	A	nevýrazný	NEG	J-lackluster:6
N	V	nevysmívat_:T	POS	V-satirize:1
N	V	nevystřízlivět_:W	NEG	V-sober:3
N	V	nevyvést	POS	V-faze:2,V-discompose:1
N	N	nevýznamnost_^(*3ý)	NEG	N-irrelevance:2
N	A	nevyzpytatelný_,a_^(*4)	NEG	J-devious:2
N	A	nevyžádaný_^(*2t)	NEG	N-junk:46
N	V	nezabít	POS	V-kill:943
A	N	nezájem	NEG	N-indifference:5
N	V	nezajímat_:T	NEG	V-care:568,V-interest:36
N	N	nezákonnost_^(*3ý)	NEG	N-lawlessness:2
N	V	nezapomenout	POS	V-forget:1223
N	V	nezasahovat_:T	POS	V-interfere:50
N	V	nezasloužit_:W	NEG	V-deserve:264
N	V	nezatracovat_:T	POS	V-execrate:1
N	V	nezávidět	POS	V-envy:23
N	N	nezávislost_^(*3ý)	POS	N-self-sufficiency:1
A	A	nezbedný	NEG	N-mischievous:1
N	V	nezbývat_:T	NEG	V-deadlock:1
N	V	nezdařit_:W	NEG	V-fail:6099
N	V	nezklamat	POS	V-disappoint:43
N	V	nezlobit_:T	POS	N-misbehavior:1
N	V	nezmasakrovat_:W	POS	V-massacre:2
A	D	nezměrně_^(*1ý)	NEG	R-abysmally:1
N	N	neznalost_^(*3ý)	NEG	N-ignorance:32
A	A	neznámý-2_^(co_[ne]známe)	NEG	V-stranger:1
N	V	neznepřátelit_:W	POS	V-antagonize:2
N	V	neznevažovat_:T	POS	V-belittle:2
N	V	nezradit_:W	POS	V-betray:55
N	V	nezřítit_:W	POS	V-overbalance:1
N	V	neztěžovat_:T	POS	N-complaining:1
N	V	nezvládnout_:W	NEG	V-mishandle:2
N	V	nežertovat_:T	POS	V-jest:4
A	N	něžnost_^(*3ý)	POS	N-tenderness:19
-	P	nic	NEG	J-gibberish:1
-	P	nic	POS	N-valor:1
A	N	ničema	NEG	N-scoundrel:17,N-rogue:9,N-miscreant:5
A	A	ničemný	NEG	N-rogue:6,J-villainous:2
A	N	ničení_^(*3it)	NEG	N-destruction:225
A	N	ničitel	NEG	N-destroyer:11
A	V	ničit_:T	NEG	V-destroy:184,V-ruin:57,V-cheapen:2
A	A	ničivý	NEG	J-devastating:54
A	A	nízký	NEG	J-miserly:1
-	D	nóbl	NEG	J-flashy:1
A	N	nouze	NEG	N-shortage:8,N-poverty:6,N-pinch:5,N-scarcity:4,N-dearth:1
A	V	nudit_:T	NEG	V-bore:255,V-weary:6,J-boring:6
A	V	nutit_:T	NEG	V-force:587,V-compel:92,V-coerce:5
A	N	nutkání_^(*3at)	NEG	N-compulsion:30
A	N	nutnost_^(*3ý)	NEG	N-need:643
A	N	obava	NEG	N-concern:1008,N-fear:528,N-worry:116,N-apprehension:63,N-anxiety:57,N-misgiving:10
A	V	obávat_:T	NEG	V-fear:572
A	N	obdiv	POS	N-admiration:183,V-admire:23,N-adulation:3
A	D	obdivně_^(*1ý)	POS	N-admiration:10
A	A	obdivný	POS	N-admiration:6
A	N	obdivovatel	POS	N-admirer:55
A	V	obdivovat_:T	POS	V-admire:456,V-adore:13,V-marvel:6,V-hanker:1
A	D	obdivuhodně_^(*1ý)	POS	R-admirably:16,R-enchantingly:1
A	A	obdivuhodný	POS	J-admirable:62
A	V	obejmout	POS	N-hug:73,V-embrace:38
A	N	oběť	NEG	N-sacrifice:340,N-casualty:124,N-toll:22,V-victimize:7,N-impotent:1
A	N	obětavost_^(*3ý)	POS	N-devotion:4
A	A	obětní	NEG	N-scapegoat:8
A	N	obětování_^(*3at)	NEG	N-sacrifice:20
A	V	obětovat_:T_:W	NEG	N-sacrifice:44,V-victimize:2
A	N	obezita	NEG	N-obese:1
A	A	obézní	NEG	N-obese:4
A	N	obezřetnost_^(*3ý)	POS	N-prudence:19
A	N	obhájce	POS	N-defender:31
A	N	obhajoba	POS	N-defense:110,N-advocacy:17
A	V	obhajovat_:T	POS	V-advocate:25
A	V	objasnit_:W	POS	V-enlighten:6
A	N	objektivnost	POS	N-impartiality:2
A	N	objetí_^(*4ejmout)	POS	N-hug:41
A	N	objev	POS	N-breakthrough:24,N-revelation:12
A	V	obklíčit	NEG	V-besiege:6,V-beleaguer:2
A	N	obléhání_^(*3at)	NEG	N-siege:55
A	V	obléhat_:T	NEG	V-besiege:13
A	V	oblehnout	NEG	V-beleaguer:2
A	N	obležení_^(*4hnout)	NEG	N-siege:40,V-besiege:5
A	N	obliba	POS	N-popularity:27
A	N	oblíbenost_^(*5it)	POS	N-popularity:14
A	D	obludně_^(*1ý)	NEG	R-devilishly:1
A	N	obludnost_^(*3ý)	NEG	N-enormity:5,N-monstrosity:4
A	V	obměkčit	POS	V-relent:5
A	N	obnova	POS	N-renewal:212,V-restore:107,N-rehabilitation:90,N-restoration:81,N-renovation:32,N-revival:12,N-renaissance:2
A	N	obnovení_^(*3it)	POS	V-restore:481,N-renewal:374,N-restoration:133,V-reestablish:4
A	V	obnovit_:W	POS	V-restore:1581,V-recover:216,V-refresh:188,V-reestablish:26
A	N	obohacení_^(*4tit)	POS	N-enrichment:90
A	A	obohacený_^(*4tit)	POS	V-enrich:81
A	A	obohacovací_^(*2t)	POS	N-enrichment:10
A	N	obohacování_^(*3at)	POS	N-enrichment:122
A	V	obohacovat_:T	POS	V-enrich:41
A	V	obohatit_:W	POS	V-enrich:61
A	N	obrana_^(proti_nepříteli)	POS	N-defense:432,V-defend:129
A	N	obránce	POS	N-defender:64
A	A	obranný	POS	N-defense:219
A	N	obratnost_^(*3ý)	POS	N-dexterity:10,N-agility:3
A	V	obrat-2_^(okrást;_vyčistit)	NEG	V-stolen:1
A	N	obroda	POS	N-revival:8
A	A	obrovský	NEG	J-enormous:452,J-daunting:2
A	A	obrovský	POS	J-tremendous:101
A	V	obsadit_:W	NEG	V-overrun:8
A	D	obscénně_^(*1í)	NEG	R-obscenely:3
A	N	obscénnost	NEG	N-obscenity:2
A	N	obsese	NEG	N-obsession:8
A	N	obstrukce	NEG	N-obstruction:14
A	N	obtěžování_^(*3at)	NEG	N-harassment:107,N-nuisance:12,N-annoyance:5,N-molestation:2
A	V	obtěžovat_:T	NEG	V-bother:305,V-trouble:52,V-harass:44,V-molest:27,N-bother:11,V-accost:6
A	N	obtíž	NEG	N-difficulty:904,N-nuisance:11
A	A	obtížný	NEG	J-burdensome:10,J-troublesome:8
A	N	obvinění_^(*3it)	NEG	N-accusation:152,N-allegation:91,R-accusingly:2
A	A	obviněný_^(*3it)	NEG	V-accuse:69
A	V	obvinit_:W	NEG	V-accuse:283,V-impeach:5
A	N	obviňování_^(*3at)	NEG	N-accusation:12
A	V	obviňovat_:T	NEG	V-blame:192,V-accuse:148
A	N	obyčejnost_^(*3ý)	NEG	N-trivial:1
A	A	obyčejný	NEG	J-mere:43
A	A	obžalovaný_^(*2t)	NEG	N-prisoner:43
A	V	obžalovat_:W	NEG	V-impeach:4
A	N	ocenění_^(*3it)	POS	N-acclaim:2
A	V	ocenit_:W	POS	V-appreciate:349
A	V	oceňovat_:T	POS	V-appreciate:337
A	V	očarovat_:W	POS	V-enchant:5
A	V	očernit_:W	NEG	V-defame:2,V-traduce:1
A	V	očerňovat_:T	NEG	V-denigrate:2
A	N	očista	POS	V-cleanse:19
A	V	očistit_:W	POS	V-cleanse:24,V-exonerate:6
A	D	očividně_^(*1ý)	NEG	R-obviously:274
A	D	očividně_^(*1ý)	POS	R-evidently:52
A	V	odbelhat_:W	NEG	V-hobble:3
A	N	odcizení_^(*3it)	NEG	N-alienation:19
A	N	odcizenost_^(*5it)	NEG	N-alienation:5
A	V	odcizit_:W	NEG	V-alienate:12
A	V	odcizovat_:T	NEG	V-alienate:4
A	N	oddanost_^(*4t)	POS	N-devotion:71,N-loyalty:68
A	V	oddávat_:T_^(*4at)	NEG	V-indulge:17
A	N	oddech	POS	N-respite:6
A	V	oddělit_:W	NEG	V-sunder:6
A	V	oddělovat_:T	NEG	V-sunder:2
A	V	odečíst	NEG	V-subtract:76
A	V	odejít	NEG	V-retire:156
A	N	odepření_^(*3ít)	NEG	N-refusal:58
A	V	odepřít	NEG	V-deny:670,V-withhold:45
A	N	odhalení_^(*3it)	POS	N-revelation:50
A	V	odhalit_:W	POS	V-expose:150
A	N	odhodlání_^(*3at)	POS	N-determination:146,N-commitment:94,N-resolve:33,N-supportive:1
A	N	odchod	NEG	N-demise:13
A	V	odchýlit_:W	NEG	V-deviate:23
A	N	odchylka	NEG	N-deviation:440,N-anomaly:30,N-aberration:8
A	V	odchylovat_:T	NEG	V-deviate:22
A	N	odkládání_^(*3at)	NEG	V-procrastinate:2
A	V	odkládat_:T	NEG	V-procrastinate:7
A	V	odkopnout_:W	NEG	V-ax:1
A	N	odlidštění_^(*3it)	NEG	N-dehumanization:1
A	V	odlišit_:W	POS	V-distinguish:135
A	A	odlišný	NEG	V-differ:87
A	N	odliv	NEG	N-drain:31
A	N	odměna	POS	V-reward:33,N-recompense:5
A	V	odměnit_:W	POS	V-reward:140,V-recompense:3
A	N	odměňování_^(*3at)	POS	J-rewarding:3,N-rewarding:1
A	V	odměňovat_:T	NEG	V-misapprehend:1
A	V	odměňovat_:T	POS	V-reward:61,V-remunerate:27,J-rewarding:3
A	N	odmítání_^(*3at)	NEG	N-rejection:20
A	V	odmítat_:T	NEG	V-refuse:601,V-reject:184,V-resent:16,V-repudiate:5,V-rebuff:2
A	D	odmítavě_^(*1ý)	NEG	R-dismissively:2
A	V	odmítnout_:W	NEG	V-refuse:1864,V-reject:900,V-decline:310,V-deny:227,V-withhold:18,V-rebuff:5,V-spurn:3
A	N	odmítnutí_^(*3out)	NEG	N-refusal:406,N-rejection:185,N-denial:22
A	N	odolnost_^(*3ý)	NEG	N-resistance:243,N-toughness:3
A	A	odolný	NEG	N-resistant:12
A	N	odpad	NEG	N-waste:5509,V-waste:352,N-drain:22
A	N	odpadek	NEG	N-garbage:67
A	N	odpadky	NEG	N-garbage:63
